"lemma_id","lemma","jp_pron","kr_pron","kr_mean","level","en_mean"
57407,漸次,ぜんじ,젠지,점차,N1,Gradually; by degrees
53803,無双,むそう,무소우,무쌍,N1,unparalleled; peerless
43547,禅宗,ぜんしゅう,젠슈우,선종,N1,Zen Buddhism
41462,可塑,かそ,카소,가소 (모양을 바꿈),N1,plasticity; plastic
39361,装い,よそおい,요소오이,"옷차림, 단장",N1,attire; dress; guise
20472,潜在,せんざ이,센자이,잠재,N1,"latency, potential"
5797,会葬,かいそう,카이소우,장례 참석,N1,Attendance at a funeral
13799,再燃,さいねん,사이넨,"재발, 다시 타오름",N1,Resurgence; revival
21043,喪失,そうしつ,소우시츠,상실,N1,"loss, forfeiture"
37715,喪主,もしゅ,모슈,상주,N1,chief mourner
12189,高僧,こうそう,코우소우,고승,N1,High-ranking priest
20610,専念,せんねん,센넨,전념,N1,"absorption, dedication"
38245,夜食,やしょく,야쇼쿠,야식,N1,late-night snack; supper
20400,遷延,せんえん,센엔,"천연, 지연됨",N1,"delay, procrastination"
21060,痩身,そうしん,소우신,날씬한 몸,N1,"slender build, weight loss"
20976,総括,そうかつ,소우카츠,총괄,N1,"summary, synthesis, generalization"
8701,気遣い,きづかい,키즈카이,"걱정, 배려",N1,Consideration; worry; fear; attention
35823,全う,まっとう,맛토우,"완수함, 온전함",N1,fulfill; accomplish; complete
34060,変装,へんそう,헨소우,변장,N1,disguise; masquerade
24276,沈潜,ちんせん,친센,침잠,N1,"immersion, being engrossed in"
24014,庁舎,ちょうしゃ,쵸우샤,청사,N1,government office building
15509,失踪,しっそう,싯소우,실종,N1,Disappearance; running away
19664,ずれ込む,ずれこむ,즈레코무,미뤄지다,N1,"to be delayed, to drag on"
21001,遭遇,そうぐう,소우구우,조우,N1,encounter (unexpected)
21153,早晩,そうばん,소우반,소만,N1,sooner or later
21094,早々,そうそう,소우소우,일찌감치,N1,"as soon as, early, hurriedly"
21942,貸与,たいよ,타이요,대여,N1,"loan, lending"
17893,自薦,じせん,지센,자천,N1,self-recommendation
16749,装束,しょうぞく,쇼우조쿠,장속 의상,N1,"costume, attire"
14832,座禅,ざぜん,자젠,좌선,N1,Zazen (seated Zen meditation)
14726,産卵,さんらん,산란,산란,N1,Egg-laying; spawning
10035,空前,くうぜん,쿠우젠,"전례없는,공전",N2,Unprecedented; record-breaking
9268,強壮,きょうそう,쿄우소우,강장,N1,Strong; robust; healthy
9270,競走,きょうそう,쿄우소우,경주,N1,Race
1779,遺骨,いこつ,이코츠,유골,N1,Ashes; remains (of deceased)
39820,卵巣,らんそう,란소우,난소,N1,ovary
16149,周旋,しゅうせん,슈우센,주선,N1,"mediation, agency, recommendation"
20405,旋回,せんかい,센카이,선회,N1,"revolution, rotation, circling"
46397,相宿,あいやど,이야도,여관에서 합숙함,N1,sharing a room (with a stranger)
32956,船旅,ふなたび,후나타비,배 여행,N1,voyage; boat trip
61049,扇状,せんじょう,센죠우,부채꼴,N1,Fan-shaped
54636,親船,おやぶね,오야부네,모선,N1,Depot ship; mother ship
32098,病巣,びょうそう,뵤우소우,병소,N1,focus of infection; nidus
20983,奏楽,そうがく,소우가쿠,주악,N1,instrumental music
21842,対戦,たいせん,타이센,"대전, 경기",N1,"competition, match"
194833,銭入れ,ぜにいれ,제니이레,동전 지갑,N1,Coin purse
17054,処方,しょほう,쇼호우,처방,N2,"prescription, formula"
10176,苦戦,くせん,쿠센,고전,N1,Hard fight; close game
70401,老練,ろうれん,로렌,노련함,N1,Experienced; veteran
21122,荘重,そうちょう,소우쵸우,장중,N1,"solemn, grave, impressive"
7991,雅楽,ががく,가가쿠,가악 (일본의 아악),N1,Gagaku (ancient court music)
70019,涙腺,るいせん,루이센,누선(눈물샘),N1,Tear duct
67565,芽吹く,めぶく,메부쿠,싹트다,N1,To bud; to sprout
18565,乗船,じょうせん,죠우센,승선,N1,boarding a ship
20958,草案,そうあん,소우안,초안,N1,"draft, rough copy"
3449,裏付け,うらずけ,우라즈케,뒷받침,N1,Backing; support; evidence
20468,詮索,せんさく,센사쿠,"뒤조사, 캐어물음",N1,"prying, inquiry, search"
18015,自販,じはん,지한,자판,N1,automatic vending
8108,合奏,がっそう,갓소우,합주,N1,Ensemble; concert
57828,白壁,しらかべ,시라카베,흰 벽,N2,White plastered wall
53765,穀倉,こくそう,코쿠소우,곡창,N1,granary
4419,扇,おうぎ,오우기,부채,N4,Folding fan
53877,挿し木,さしき,사시키,꺾꽂이,N1,cutting (plant propagation)
48592,大船,おおぶね,오오부네,"큰 배, 안심할 수 있는 상황",N1,large ship; (feeling of) security
20592,銭湯,せんとう,센토우,대중탕,N1,public bath
8370,聞き流す,ききながす,키키나가스,한귀로 흘리다,N1,To ignore; to pay no heed to
48525,勝ち戦,かちいくさ,카치이쿠사,이긴 전쟁,N1,victorious battle
36147,満室,まんしつ,만시츠,만실,N1,no vacancy (hotel/room)
14734,山麓,さんろく,산로쿠,산기슭,N1,Foot of a mountain
15743,島々,しまじま,시마지마,여러 섬,N1,Islands
65316,船賃,ふなちん,후나친,배삯,N1,Boat fare
61086,煎茶,せんちゃ,센챠,잎차,N1,Sencha (green tea)
61164,前立,ぜんりつ,젠리츠,전립,N1,Front ornament (of a helmet); prostate
42888,急須,きゅうす,큐우스,찻주전자,N1,teapot
35668,増し,まし,마시,"증가, 더 나음",N1,better; preferable; increase
35141,牧草,ぼくそう,보쿠소우,목초,N1,grass; pasture; fodder
21143,挿入,そうにゅう,소우뉴우,삽입,N1,insertion
19354,巣箱,すばこ,스바코,"새집, 벌통",N1,"nest box, birdhouse, beehive"
14135,挿し絵,さしえ,사시에,삽화,N1,Illustration; cut
10649,桑畑,くわばたけ,쿠와바타케,뽕밭,N1,Mulberry field
3679,営巣,えいそう,에이소우,둥지틀기,N1,Nesting
61211,霜害,そうがい,소우가이,피해,N1,Frost damage
102897,織布,しょくふ,쇼쿠후,직포,N1,Woven fabric
18212,従属,じゅうぞく,쥬우조쿠,종속,N1,"subordination, dependency"
28216,苦笑い,にがわらい,니가와라이,쓴웃음,N1,"bitter smile, wry smile"
21543,造花,ぞうか,조우카,조화,N1,artificial flower
269548,曽祖,そうそ,소우소,증조,N1,Great-grandfather/mother
6414,加湿,かしつ,카시츠,가습,N1,Humidification
5805,海藻,かいそう,카이소우,해조류,N1,Seaweed; algae
250490,しゃり,しゃり,샤리,바삭,N1,Sushi rice / Crunch (sound) / Bones (slang)
6619,片側,かたがわ,카타가와,한쪽,N1,One side
609,足音,あしおと,아시오토,발소리,N3,Sound of footsteps
195103,初霜,はつしも,하츠시모,첫서리,N1,First frost
172756,潮溜まり,しおざまり,시오자마리,바닷물 웅덩이,N1,Tide pool
69524,陸曹,りくそう,리쿠소우,육조(부사관),N1,Sergeant (JSDF)
33106,振り込み,ふりこみ,후리코미,"송금, 납입",N1,bank transfer (payment)
59834,手短,てにじか,테니지카,간단함,N1,Brief; short
1698,息巻く,いきまく,이키마쿠,씩씩거리다,N1,To be enthusiastic; to fume; to huff and puff
30473,判例,はんれい,한레이,판례,N1,judicial precedent
31653,曾孫,ひまご,히마고,증손,N1,great-grandchild (himage/hisago)
16744,焦燥,しょうそう,쇼우소우,초조,N1,"impatience, irritation, fretfulness"
20215,節操,せっそう,셋소우,절조,N1,"constancy, integrity, principle"
34062,変則,へんそく,헨소쿠,변칙,N1,irregular; anomalous
29881,発注,はっちゅう,핫츄우,발주,N2,Ordering
24195,直結,ちょっけつ,춋케츠,직결,N1,direct connection
68790,霜柱,しもばしら,시모바시라,서릿발,N1,Frost columns; ice needles
64227,晩霜,ばんそう,반소우,늦서리,N1,Late frost
51997,高燥,こうそう,코우소우,"고조, 지대가 높고 건조함",N1,high and dry
61415,藻類,そうるい,소우루이,조류,N1,Algae
55518,酒蔵,さかぐら,사카구라,술창고,N1,Sake brewery
42827,矜持,きょうじ,쿄우지,긍지,N1,pride; dignity
64849,敏速,びんそく,빈소쿠,민속(민첩하고 빠름),N1,Promptness; quickness
47423,暗室,あんしつ,안시츠,암실,N1,darkroom
28237,憎しみ,にくにみ,니쿠니미,증오,N1,"hatred, enmity"
46377,愛憎,あいぞう,아이조우,"사랑과 미움,애증",N1,love and hate
20550,船体,せんたい,센타이,선체,N1,hull (of a ship)
37672,目測,もくそく,모쿠소쿠,"눈대중,목측",N1,measuring by eye
17422,新雪,しんせつ,신세츠,신설,N1,fresh snow
25175,鉄則,てっそく,텟소쿠,철칙,N1,ironclad rule
36461,水増し,みずまし,미즈마시,물을 타서 늘림,N1,inflation; watering down; padding
15388,詞藻,しそう,시소우,시적 표현,N1,Flowery words; poetic diction
37271,名義,めいぎ,메이기,명의,N1,name; title (legal)
34705,捕捉,ほそく,호소쿠,포착,N1,capture; seizure; apprehension
30563,培養,ばいよう,바이요우,배양,N1,culture; cultivation (bacteria/cells)
21601,贈与,ぞうよ,조우요,증여,N1,"donation, bequest, gift"
14988,試飲,しいん,시인,시음,N1,Tasting (a drink)
12447,功労,こうろう,코우로우,공로,N1,Merit; meritorious service
7369,カワカミ,かわかみ,카와카미,상류,N1,Kawakami (surname)
7388,川下,かわしも,카와시모,하류,N1,Downstream
87173,書き下ろす,かきおろす,카키오로스,"새로 쓰다, 써 내려가다",N1,To write a new piece; to write down
104862,夏服,なつふく,나츠후쿠,여름옷,N1,Summer clothes
34890,本家,ほんけ,혼케,본가,N2,head of family; the original
26450,途端,とたん,토탄,찰나,N2,just at that moment
66225,初荷,ひつに,히츠니,"첫 출하,초하",N1,First load of goods in the New Year
66230,兵卒,へいそつ,헤이소츠,병졸,N1,Private (soldier)
32568,吹き込む,ふきこむ,후키코무,불어넣다,N1,to blow into; to record; to inspire
63277,化かす,ばかす,바카스,"속이다,호리다",N1,To bewitch; to enchant (fox/raccoon dog)
60221,灯火,とうか,토우카,"등화, 등불",N1,Lamp; light
60862,飛び散る,とびちる,토비치루,튀다,N1,To scatter; to fly around
62108,昼夜,ちゅうや,츄우야,주야,N3,Day and night
54976,権化,ごんげ,곤게,화신(권화),N1,Incarnation; embodiment
57312,盛夏,せいか,세이카,한여름,N1,Height of summer
56298,直々,じきじき,지키지키,직접,N1,Directly; in person
57065,実体,じってい,짓테이,실체,N1,Substance; entity; reality
6040,夏季,かき,카키,하계,N1,Summer season
2403,命綱,いのちずな,이노치즈나,구명줄,N1,Lifeline; safety rope
6865,門出,かどで,카도데,"출발, 새로운 시작",N1,Setting off; starting a new life
47943,塩基,えんき,엔키,염기,N1,base (chemistry)
450,悪臭,あくしゅう,아쿠슈우,악취,N1,Stink; bad odor
51772,化身,けしん,케신,화신,N1,incarnation; avatar
51721,夏至,げし,게시,하지,N1,summer solstice
15711,四方,にほう,니호우,사방,N1,Four directions; all sides
33570,分家,ぶんけ,분케,분가,N1,branch family
1593,家元,いえもと,이에모토,"종가, 본가",N1,Head of a school (arts/tea ceremony)
29828,発火,はっか,핫카,발화,N1,Ignition / fire
47639,家柄,いえがら,이에가라,가문,N1,family lineage; pedigree
12096,高所,こうしょ,코우쇼,높은 곳,N1,High place; heights
51538,栄華,えいが,에이가,영화,N2,glory; splendor
22200,岳,だけ,다케,"산봉우리, 큰 산",N1,"peak, mountain"
39446,呼び寄せる,よびよせる,요비요세루,불러 모으다,N1,to summon; to gather
24755,積み込む,つみこむ,츠미코무,실어 넣다,N1,"to load (cargo), to ship"
15898,借家,しゃくや,샤쿠야,셋집,N1,Rented house
4966,汚水,おすい,오스이,오수,N1,Sewage; dirty water
36710,南口,みなみぐち,미나미구치,남쪽 출구,N1,south exit
35932,真夏,まなつ,마나츠,한여름,N3,midsummer
31843,比率,ひりつ,히리츠,비율,N1,ratio; proportion
31211,率いる,ひきいる,히키이루,통솔하다,N1,to lead; to head; to command
29071,能率,のうりつ,노우리츠,능률,N1,Efficiency
26051,盗賊,とうぞく,토우조쿠,도적,N1,"thief, robber"
23469,築,ちく,치쿠,"축,건축한 지~",N1,(suffix) years since construction
18005,次男,じなん,지난,차남,N1,second son
16900,初夏,しょか,쇼카,초여름,N2,early summer
16342,出荷,しゅっか,슛카,출하,N1,"shipping, outgoing freight"
17146,退く,しりぞく,시리조쿠,물러나다,N1,"to retreat, to withdraw, to step back"
31643,罅割れ,ひびわる,히비와루,균열,N1,crack; fissure
7370,乾き,かわき,카와키,건조함,N1,Drying; dryness; thirst
119406,赤鬼,あかおに,아카오니,붉은 도깨비,N1,Red ogre/demon
64522,引き落とす,ひきおとす,히키오토스,"당겨떨어뜨리다,자동이체하다",N1,To deduct (from an account)
61639,敵陣,てきじん,테키진,적진,N1,Enemy camp
8326,帰還,きかん,키칸,귀환,N1,Return; homecoming
7840,肝要,かんよう,칸요우,"매우 중요함,간요",N1,Essential; vital; crucial
57247,前額,ぜんがく,젠가쿠,이마,N1,Forehead
59002,黙り込む,だまりこむ,다마리코무,다물고 있다,N2,To fall silent
55692,出典,しゅってん,슛텐,출처,N1,Source (of a quotation/info)
57036,常軌,じょうき,죠우키,상궤,N1,Normal course; beaten track
50228,忌中,きちゅう,키츄우,기중 (상중),N1,mourning period
6397,歌詞,かし,카시,가사,N2,Lyrics
52693,広軌,こうき,코우키,광궤 (넓은 선로),N1,broad gauge (railway)
49939,鬼神,きしん,키신,귀신,N1,fierce god; departed spirit
49779,鬼才,きさい,키사이,귀재,N1,extraordinary talent; genius
49319,肝胆,かんたん,칸탄,"간과 쓸개,간담",N1,one's innermost heart
46213,ぽたぽた,ぽたぽた,포타포타,뚝뚝,N1,dripping; trickling
42309,干潟,ひがた,히가타,간석,N2,tidal flat; tideland
5928,快楽,かいらく,카이라쿠,쾌락,N1,Pleasure
6278,掛け算,かけざん,카케잔,곱셈,N1,Multiplication
6761,喝破,かっぱ,캇파,갈파 (진리를 밝힘),N1,Proclaiming the truth; exposure
2162,一喝,いっかつ,잇카츠,일갈,N1,A loud scolding cry; thundering
45808,潟,かた,카타,갯벌,N4,lagoon
3044,雨期,うき,우키,우기,N1,Rainy season
36510,乱れ,みだれ,미다레,문란,N2,disorder; disturbance
29551,歯軋り,はぎしり,하기시리,이갈기,N1,Grinding one's teeth
43158,珍奇,ちんき,친키,진기,N1,strange; rare; curiosity
34405,包括,ほうかつ,호우카츠,포괄,N1,inclusion; coverage; comprehensive
36300,未完,みかん,미칸,미완,N1,incomplete; unfinished
33557,分割,ぶんかつ,분카츠,분할,N1,partition; division; installment
28840,ねた,ねた,네타,"증거,꼬투리",N1,Material / ingredient / proof
15865,社屋,しゃおく,샤오쿠,사옥,N1,Company building
43918,トランスフォーマー,トランスフォーマー,토란스호우마아,트랜스포머,N1,Transformers (media franchise/device)
32407,風紀,ふうぎ,후우기,풍기,N1,public morals; discipline
32897,復帰,ふっき,훗키,복귀,N1,return; comeback; reinstatement
23267,打率,だりつ,다리츠,타율,N1,batting average
21961,隊列,たいれ츠,타이레츠,대열,N1,"ranks, file, procession"
21684,滞貨,たいか,타이카,"체화, 팔리지 않은 상품",N1,"stockpile, accumulation of goods"
9175,恐喝,きょうかつ,쿄우카츠,공갈,N1,Blackmail; extortion
22049,高鳴る,たかなる,타카나루,(가슴이) 두근거리다,N1,"to throb, to beat fast (heart)"
17793,時급,じきゅう,지큐우,시급,N1,hourly wage
17003,諸説,しょせつ,쇼세츠,"제설, 여러 가지 설",N1,various theories/rumors
9620,禁忌,きんき,킨키,금기,N1,Taboo; contraindication
31875,拾い集める,ひろいあつめる,히로이아츠메루,주워 모으다,N1,to gather; to collect
75440,オオタマ,おおたま,오오타마,큰 구슬,N1,Otama (large ball; name)
29902,初,しょ,쇼,초,N4,First / new
99375,寒暑,かんしょ,칸쇼,한서(추위와 더위),N1,Cold and heat; seasons
47016,当千,とうせん,토우센,당천 (일당백),N1,match for a thousand (with Ikki-)
94700,召喚,しょうかん,쇼우칸,소환,N1,Summoning
67853,巻き貝,まきがい,마키가이,"소라,고둥 따위",N1,Spiral shell; snail
70258,和書,わしょ,와쇼,일본 서적,N1,Japanese book
68857,要塞,ようさい,요사이,요새,N1,Fortress
68418,持病,じびょう,지뵤우,지병,N1,Chronic illness
69124,尺貫,しゃっかん,샷칸,척관(무게와 길이 단위),N1,Shakkan-ho (traditional measurement system)
775,圧巻,あっかん,앗칸,압권,N2,Masterpiece; best part; highlight
27978,並み,なみ,나미,보통,N1,"average, ordinary, row of"
62076,長煩い,ながわずらい,나가와즈라이,지병,N1,Long illness
62473,底冷え,そこびえ,소코비에,뼛속까지 시린,N1,Chilling to the bone
50570,肝っ玉,きもったま,키못타마,배짱,N1,pluck; guts; courage
49360,官能,かんのう,칸노우,관능,N1,sensuality; the senses; function
4408,王冠,おうかん,오우칸,왕관,N1,Crown
50396,騎馬,きば,키바,기마,N1,horseback riding; cavalry
50319,武者,むしゃ,무샤,무사,N1,warrior; samurai
50563,偽名,ぎめい,기메이,가명,N1,alias; false name
41264,患う,わずらう,와즈라우,앓다,N1,to be ill; to suffer from
40818,連発,れんぱつ,렌파츠,연발,N1,running/firing in rapid succession
22867,堪能,"たんのう,かんのう","탄노우,칸노우","충분,능통",N1,"satisfaction, enjoying to the full"
37667,木製,もくせい,모쿠세이,목제,N1,made of wood
19442,スマート-外国,スマート,스마아토,스마트,N1,"smart, stylish, slim"
22155,卓越,たくえつ,타쿠에츠,탁월,N1,"excellence, superiority"
35895,纏う,まとう,마토우,두르다,N2,to wear; to put on; to clad
8851,肝,きも,키모,핵심,N1,Liver; courage; guts; crux
21111,争奪,そうだつ,소우다츠,쟁탈,N1,"struggle, contest, scramble"
21712,退去,たいきょ,타이쿄,퇴거,N1,"departure, evacuation, deportation"
21356,訴追,そつい,소츠이,소추,N1,"prosecution, indictment"
20852,前兆,ぜんちょう,젠쵸우,전조,N1,"omen, sign, precursor"
20727,絶頂,ぜっちょう,젯쵸우,절정,N1,"summit, peak, climax"
18170,縦貫,じゅうかん,쥬우칸,종관,N1,running through vertically
17794,自給,じきゅう,지큐우,자급,N1,self-sufficiency
7737,巻頭,かんとう,칸토우,권두,N1,Opening page; front of a book
17901,自足,じそく,지소쿠,자급,N1,"self-sufficiency, contentment"
15480,疾患,しっかん,싯칸,질환,N1,Disease; ailment
12556,国土,こくど,코쿠도,국토,N1,Territory; country; land
11636,厳寒,げんかん,겐칸,엄한 (심한 추위),N1,Intense cold; midwinter
12609,孤高,ここの,코코노,"고독,고고",N1,Aloof; solitary pride
9178,教官,きょうかん,쿄우칸,교관,N1,Instructor; teacher
6707,勝ち取る,かちとる,카치토루,쟁취하다,N1,To win; to gain; to conquer
7815,陥没,かんぼつ,칸보츠,함몰,N1,Collapse; cave-in; sinking
3640,栄冠,えいかん,에이칸,영광,N1,Crown of glory; laurels
2286,偽る,いつわる,이츠와루,"속이다, 거짓말하다",N1,To lie; to deceive; to feign
243219,三塁,さんるい,산루이,"3루",N2,Third base
97418,戯れ,たわむれ,타와무레,"장난, 유희",N1,Play; prank; flirtation
2285,偽り,いつわり,이츠와리,거짓,N1,Lie; falsehood; deception
66509,御籤,みくじ,미쿠지,점괘,N1,Omikuji (sacred lot/fortune)
3190,疑わしい,うたがわしい,우타가와시이,의심스럽다,N1,Doubtful; suspicious; fishy
60258,闘牛,とうぎゅう,토우규우,투우,N1,Bullfighting
56285,児戯,じぎ,지기,"어린애장난, 치희",N1,Child's play; mere trifle
49467,擬音,ぎおん,기온,"의음, 효과음",N1,onomatopoeia; sound effects
3346,鵜呑み,うのみ,우노미,"통째로 삼킴, 무비판적으로 받아들임",N1,Swallowing whole; accepting without question
50254,吉日,きちじつ,키츠지츠,길일,N1,lucky day
50233,吉例,きちれい,키치레이,좋은 관례,N1,time-honored custom; lucky precedent
1706,威儀,いぎ,이기,위의,N1,Dignity; solemnity
50278,吉報,きっぽう,킷포우,"희소식, 길보",N2,good news
50497,清める,きよめる,키요메루,정화하다,N2,to purify; to cleanse
50996,牛馬,ぎゅうば,규우바,"소와 말,우마",N1,cattle and horses
28359,偽札,にせさつ,니세사츠,위조지폐,N1,counterfeit bill/note
40323,両論,りょうろん,료우론,양론,N1,both arguments
38634,遊戯,ゆうぎ,유우기,놀이,N1,game; play; sport
37648,模擬,もぎ,모기,모의,N1,mock; sham; simulated
37942,催し,もよおし,모요오시,"행사, 모임",N1,event; gathering; festivities
36135,満喫,まんきつ,만키츠,만끽,N1,enjoying to the full; having enough of
18776,神宮,じんぐう,진구우,신궁,N2,Shinto shrine (Imperial)
36830,宮,みや,미야,궁,N4,shrine; palace; prince
35166,墓前,ぼぜん,보젠,"묘전, 무덤 앞",N1,before a grave
33250,紛糾,ふんきゅう,훈큐우,분규규,N1,complication; entanglement; disorder
29351,肺炎,はいえん,하이엔,폐렴,N1,Pneumonia
12184,控訴,こうそ,코우소,항소,N1,Appeal (legal)
14763,罪悪,ざいあく,자이아쿠,죄악,N1,Sin; vice; crime
23322,壇上,だんじょう,단죠우,단상,N3,on the platform/podium
20231,窃盗,せっとう,셋토우,절도,N2,"theft, larceny"
28357,偽,にせ,니세,거짓,N1,"fake, counterfeit, false"
22754,戯れる,たわむれる,타와무레루,"장난치다, 놀다",N1,"to play, to frolic, to flirt"
23070,大分,だいぶ,다이부,꽤,N1,"considerably, greatly, a lot"
21191,壮麗,そうれい,소우레이,장엄,N1,"magnificent, splendid"
21220,即位,そくい,소쿠이,즉위,N2,"enthronement, accession"
22192,貯え,たくわえ,타쿠와에,"비축, 저축",N1,"savings, store, stock"
12201,皇族,こうぞく,코우조쿠,황족,N1,Imperial family; royalty
20997,操業,そうぎょう,소우교우,조업,N1,operation (of a factory/machine)
16332,主体,しゅたい,슈타이,주체,N2,"subject, main constituent"
21516,存亡,そんぼう,손보우,존망,N1,"existence or nonexistence, life or death"
16334,主題,しゅだい,슈다이,주제,N2,"subject, theme"
9358,虚偽,きょぎ,쿄기,허위,N1,Falsehood; untrue; fallacy
9821,疑念,ぎねん,기넨,의념 (의심),N1,Doubt; suspicion; misgiving
7555,観劇,かんげき,칸게키,관극,N1,Theatergoing
8452,気心,きごころ,키고코로,속마음,N1,Disposition; temper; nature
119786,御中,おんちゅう,온츄우,귀중,N1,(Company) Messers; To the Attention of
98392,広狭,こゆきょう,코유쿄우,"넓고 좁음, 광협",N1,Width; extent
65878,不漁,ふりょう,후료,불어(고기가 안 잡힘),N1,Poor catch (fishing)
71024,薄味,うすあじ,우스아지,담백한 맛,N1,Mild flavor
7913,概況,がいきょう,가이쿄우,"개황, 일반적인 상황",N1,General situation; outlook
22583,多発,たはつ,타하츠,다발,N1,frequent occurrence
60920,共食い,ともぐい,토모구이,동족 상잔,N1,Cannibalism; dog-eat-dog
6073,掻き立てる,かきたてる,카키타테루,"부추기다, 선동하다",N1,To stir up; to arouse
49302,敢然,かんぜん,칸젠,감연히,N1,resolute; bold; daring
5100,脅し,おどし,오도시,으름장,N1,Threat; intimidation
52507,近郷,きんごう,킨고우,"인근 마을, 근향",N1,neighboring villages
52897,郷士,ごうし,고우시,향사,N1,country samurai
50241,吉凶,きっきょう,킷쿄우,길흉,N1,good or ill luck
50920,狂おしい,くるおしい,쿠루오시이,미칠듯하다,N1,mad; crazy; agonizing
39971,理事,りじ,리지,이사,N1,director; trustee
37992,盛り付ける,もりつける,모리츠케루,보기 좋게 담다,N1,to dish up; to arrange food
37107,無性,むしょう,무쇼우,무턱,N1,excessive; irresistible; (mushou-ni)
32865,二手,ふたて,후타테,두 갈래,N1,two groups; two ways
27112,導体,どうたい,도우타이,도체,N2,conductor (electricity/heat)
26796,取り調べ,とりしらべ,토리시라베,"조사, 심문",N1,"investigation, examination"
26642,供,とも,토모,"동반, 일행",N1,"attendant, companion, follower"
24792,強がる,つよがる,츠요가루,센 척 하다,N2,"to bluff, to pretend to be strong"
13371,強情,ごうじょう,고우죠우,"강압,강정",N1,Stubbornness; obstinacy
22787,タンカー,タンカー,탄카아,"탱커, 유조선",N1,tanker (ship)
15740,島国,しまぐに,시마구니,섬나라,N2,Island country
20714,絶叫,ぜっきょう,젯쿄우,절규,N1,"shout, scream, shriek"
21639,存分,ぞんぶん,존분,"마음껏, 충분히",N1,"to one's heart's content, as much as one likes"
21922,耐乏,たいぼう,타이보우,"내핍, 모자람을 견딤",N1,enduring austerity/poverty
10399,供養,くよう,쿠요우,공양,N1,Memorial service; offering to the dead
21814,退場,たいじょう,타이죠우,퇴장,N1,"leaving (a stage/ring), exit"
21161,双璧,そうへき,소우헤키,쌍벽,N1,"pair of bright jewels, two greatest"
20064,セキ,せき,세키,세키 (성씨),N1,"barrier, dam (also surname/phonetic for seat)"
14774,在郷,ざいきょう,자이쿄우,재향 (고향에 있음),N1,In the country; residing in one's hometown
15046,撓,しおり,시오리,책갈피,N1,Bending; flexibility (rarely used kanji form)
13885,境目,さかいめ,사카이메,경계선,N1,Boundary line; borderline
9153,脅威,きょうい,쿄우이,"위협,협위",N1,Threat; menace
9251,強弱,ぎょうじゃく,교우쟈쿠,강약,N1,Strength and weakness; dynamics
9148,凶悪,きょうあく,쿄우아쿠,흉악함,N1,Atrocious; heinous; brutal
8431,寄港,きこう,키코우,기항,N1,Calling at a port
7521,歓喜,かんき,칸키,환희,N1,Delight; joy; ecstasy
3873,得体,えたい,에타이,정체 (주로 정체를 알 수 없을 때),N1,"Nature; character; (usually ""etai no shirenai"" - mysterious)"
87197,鍛え上げる,きたえあげる,키타에아게루,충분히 단련하다,N1,To train well; to drill
67200,胸板,むないた,무나이타,가슴팍,N1,Chest; breastplate
67207,胸毛,むなげ,무나게,가슴털,N1,Chest hair
4639,大手,おおて,오오테,대형,N2,Major company; big player
67209,胸騒ぎ,むなさわぎ,무나사와기,가슴이 두근거림,N2,Apprehension; uneasy feeling
71610,苦る,にがる,니가루,찌푸리다,N1,To suffer; to be bitter (rare usage)
67422,身寄り,みより,미요리,친척,N1,Relative; relation
64504,悲喜,ひき,히키,희비,N1,Joy and sorrow
59546,狭苦しい,せまくるしい,세마쿠루시이,좁아터지다,N1,Cramped; stifling
1673,息苦しい,いきぐるしい,이키구루시이,"숨막히다, 답답하다",N1,Stifling; suffocating; oppressive
59295,多幸,たこう,타코우,"많은 행복,다행",N1,Great happiness
59800,風琴,ふうきん,후우킨,풍금,N1,Organ; accordion
55227,開襟,かいきん,카이킨,옷깃을 염미,N1,Open collar
51094,恭賀,きょうが,쿄우가,"근하,공하",N1,respectful congratulations
51373,恭順,きょうじゅん,쿄우쥰,"복종,공순",N1,allegiance; submission
51139,恭しい,うやうやしい,우야우야시이,공손한,N1,respectful; reverent
42030,錦絵,にしきえ,니시키에,니시키에,N1,colored woodblock print
52648,琴線,きんせん,킨센,"심금,금선",N1,heartstrings
52519,筋骨,きんこつ,킨코츠,근골,N1,muscles and bones; physique
52526,僅差,きんさ,킨사,근소,N1,narrow margin
52571,錦秋,きんしゅう,킨슈우,"금추, 단풍 든 가을",N1,beautiful autumn (colors)
52383,謹賀,きんが,킨가,근하,N1,respectful congratulations
11646,厳禁,げんきん,겐킨,엄금,N1,Strict prohibition
18890,水銀,すいぎん,스이긴,수은,N1,mercury (element)
25163,鉄筋,てっきん,텟킨,철근,N1,reinforcing iron/steel
51152,胸襟,きょうきん,쿄우킨,흉금,N1,one's heart; thoughts
47084,襟首,えりくび,에리쿠비,옷깃,N1,nape of the neck
39531,喜ばしい,よろこばしい,요로코바시이,기쁘다,N1,joyful; delightful
21919,大砲,たいほう,타이호우,대포,N1,"cannon, gun"
37323,冥福,めいふく,메이후쿠,명복,N2,happiness in the next world
34019,偏狭,へんきょう,헨쿄우,편협,N1,narrow-minded; parochial
28967,年頭,ねんとう,넨토우,"연초,연두",N1,Beginning of the year
16391,出演,しゅつえん,슈츠엔,출연,N2,appearance (on stage/screen)
27198,度胸,どきょう,도쿄우,베짱,N2,"courage, grit, nerve"
27894,夏用,なつよう,나츠요우,여름용,N1,for summer use
